Unnamed: 0,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,cell,cell_ontology_class
K4.MAA000388.3_11_M.1.1,11.4333021751885,2.47912752366231,-0.67906732047504,-5.02219913382236,0.0029767264392831,-0.124841908123002,3.76415606492438,-0.281630522247739,0.735327987384216,2.46565852049836,-0.921700529342494,K4.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
K3.MAA000388.3_11_M.1.1,12.5491238792793,2.76584626536045,-0.0449411388092679,-11.4513751561214,0.20924178172734,-0.439006045122933,-0.140575351475127,-2.80064392232968,1.83735461198176,2.6378323409777,-1.62987449543022,K3.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
B8.MAA000388.3_11_M.1.1,10.7411841183884,2.45385538268535,-0.320981617680295,-1.1989647069536,-1.7529574690241,-0.591475189502391,10.7862270541442,0.345298600590508,-0.498402506660208,1.79533842498991,-1.16895079872834,B8.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
F3.MAA000388.3_11_M.1.1,12.2806807458556,3.02651415791963,-0.329417060578552,-11.5066715626536,-0.355052850603727,0.209310010061639,-3.89008210136288,-3.41787983646121,1.50439149259504,2.98039674603935,-0.871988364512176,F3.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
D4.MAA000388.3_11_M.1.1,10.0610822489267,1.69281983005595,-0.886677921340167,-7.29548541371922,-0.0766961374207148,-0.291580256897566,-7.93018098254957,-2.58864234536716,0.729722775727319,0.745220927588137,-1.07270424105574,D4.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
A3.MAA000388.3_11_M.1.1,10.8201710213005,2.33789417403051,-0.332933480530912,-4.81291025906731,-1.04618441828653,-0.360810803953256,3.33250872129998,-0.105832094627976,-0.339363313166936,1.91569880851555,0.04038043684425,A3.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
D5.MAA000388.3_11_M.1.1,11.8638077347267,2.84180928737568,0.211921379210441,-3.27244904227524,0.386897610153902,0.127986406744824,-2.21506403727896,-1.31178999197472,-0.755691549647787,0.476872844586697,-0.286761202725564,D5.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
F8.MAA000388.3_11_M.1.1,10.4160656718636,1.23813706281073,-0.0688697469607637,-2.74415143360105,0.219972168905203,-0.0395029575649338,3.57491565231548,0.420740320492242,-1.33642230384993,1.69019648544876,-1.57200321829943,F8.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
A7.MAA000388.3_11_M.1.1,13.1464644917365,2.97592241772405,0.716435255686831,-5.20431695062383,0.34542714624668,0.288367251975606,3.44898209843741,-1.59372152277072,2.43284361139565,3.25195300187913,-0.648773731346757,A7.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
L2.MAA000388.3_11_M.1.1,10.7904186454734,2.33297631494529,-0.111918184085365,1.14952707935178,-1.02711715186646,0.444627995247166,8.21390153519434,0.661606371319971,1.9922832752987,2.03696718619983,-0.434918821529818,L2.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
L4.MAA000388.3_11_M.1.1,10.5815257725767,2.45004345332132,0.474571395019501,-5.5190981422569,-0.276479543823195,0.394862174504044,0.534267726157498,-1.09196967892715,-0.537236724602458,1.24408750403964,-0.243668632492054,L4.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
O8.MAA000388.3_11_M.1.1,9.19455781717352,1.630305687615,0.298980393604287,-4.09970991608653,-0.194869493266596,0.653532448841345,3.53451835373202,0.285580459131036,-0.164271077170221,1.09898809018265,-0.415674379131612,O8.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
K8.MAA000388.3_11_M.1.1,10.1566410524976,2.7320445181267,-0.132879398873312,-5.89192116699267,-0.621586948810259,0.497910497020575,3.40440179878072,-1.53475571444293,0.560152484245021,2.53272632405637,-0.923118142480464,K8.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
E3.MAA000439.3_10_M.1.1,9.53378749767448,2.51601072991671,0.124514545497697,-1.1247604595348,-1.14305069537061,-0.0031454929185039,8.41374818246529,-0.344782029134813,0.110559755094362,1.44532943966879,-1.58281681515045,E3.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
C19.MAA000439.3_10_M.1.1,13.4002732347902,3.37603704955097,-0.664118837420973,-7.73982930358206,0.172956056095073,-0.216182823401825,-1.35275516487851,-3.40353219539184,2.37084911040934,2.54043799131608,-1.03147793641736,C19.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
B3.MAA000439.3_10_M.1.1,11.3045744073405,3.70772768307687,-0.722334799776193,-1.89351806524283,-1.56776458281367,-0.867020926644558,8.43242836444707,0.0673131663117866,0.579695870370542,1.40523223705431,-0.897727208261252,B3.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
B4.MAA000439.3_10_M.1.1,9.80585985587094,2.05990949909626,-0.0816103072389315,0.429836935261185,-0.692891111141231,-0.336697706698103,9.53841804382476,0.143375830451974,-0.530863427023998,0.748627856489985,-0.816718910531068,B4.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
B7.MAA000439.3_10_M.1.1,10.2054966698428,3.32802547742872,-0.103187319443621,-2.34866156574867,-1.48011721217888,0.0774274545475876,8.7792113309035,0.818023666601939,-0.325914547613118,1.55442143761995,-0.785948058320927,B7.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
D7.MAA000439.3_10_M.1.1,10.6083866554587,2.26008973243385,-1.52989844813618,-2.50894113543776,-1.32202932651128,-0.175350771051234,10.3056453336397,-0.440442182431857,-0.466415003487847,2.30013067419633,-1.29978727903356,D7.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
F1.MAA000439.3_10_M.1.1,10.7546083170571,2.86141698536312,-0.0033226959481082,-0.667884966952429,-0.561064043836466,0.106583426579889,9.39589345617913,0.777176982789821,-1.53627173693883,0.797744858337036,-0.218639366544235,F1.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
A4.MAA000439.3_10_M.1.1,8.36311749424867,1.81671207459862,-1.10535200011553,-7.85951961383089,0.731711620302456,-0.629276423929409,-5.35261503018563,-2.87988688378566,1.63586330762305,0.672379396112924,-0.367842840018426,A4.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
